path,emotion,actor,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,pitch_mean,rms_mean,centroid_mean
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_01/03-01-05-01-01-01-01.wav,angry,Actor_01,-0.25957059769494206,-0.3020471536815819,0.9196727640294234,0.5579868283357661,0.42521566073786504,0.6882760333486613,1.843432010421454,0.43101062344700164,-0.5528291866345795,1.1874801973489029,0.3732756947136737,1.009794650190153,-0.3268054342107754,-0.6747081199722629,-0.9045253175280136,0.5331932039107949
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_01/03-01-05-01-01-02-01.wav,angry,Actor_01,1.1449179869213228,-0.4522391882394906,1.018403858368797,0.21438672699001274,0.2606616224389436,0.6992952703702198,0.5809542441381188,0.1392710291286277,-0.7648525038086207,0.4903792947199151,0.010758191418069893,0.5625690399978578,-0.4273837505111797,-0.38327473567014686,0.5084349581745159,0.7413604101855727
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_01/03-01-05-01-02-01-01.wav,angry,Actor_01,0.7970659419270366,-0.04354376475380887,1.2447646172143023,0.9278503833231085,0.563086836357765,0.8299839014191326,1.0450207830578975,-0.3287278088159309,-0.2253845349553779,0.5514573103624755,0.4507323578066948,0.956093455781781,-0.5793571388323094,-0.8563539110495654,0.4774734539283387,0.5713945460595462
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_01/03-01-05-01-02-02-01.wav,angry,Actor_01,0.28883554448399895,-0.18539364354200974,0.9747118499960334,0.6646050959698584,0.4404644470303403,0.957220528208754,1.468278541285994,-0.473865238139379,-0.4569949619861629,0.8001234178808966,0.22675426101059923,1.248825401897691,-0.7985004242465659,-0.7750988578900113,-0.1260916454019362,0.9144960130766971
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_01/03-01-05-02-01-01-01.wav,angry,Actor_01,1.037557421735983,-1.6335940589010132,-0.7193058530978865,-1.2374078045082075,-0.7203189485986621,-0.2748612309801147,-1.0663560664252725,-0.29806702708397304,-1.979517600187235,-0.627571343090818,-0.7260279519727053,-1.0342574569359175,-1.546143112019035,1.3265893575870449,0.06811563782817184,1.3680458273713545
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_01/03-01-05-02-01-02-01.wav,angry,Actor_01,0.6608083217631749,-0.9405718669396821,-0.04648556811242399,-0.6321493212447324,-0.20647254278032076,-0.19909398990194246,0.726231426486963,-0.25555976213304904,-1.6383776256071794,-0.04379830426404652,-1.0129972969651022,0.285426142927801,-0.789214959511468,0.387140424512943,-0.4212970104335986,0.8527955508249916
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_01/03-01-05-02-02-01-01.wav,angry,Actor_01,0.44728202877102,-1.6183655270007555,0.2505385022607222,-0.4867524407612104,-0.21717451953830608,0.15045604885737418,0.935494551989618,0.046473955678058114,-1.0844368869295162,0.5932229212511354,-0.5527995619790682,0.5044971171746785,-1.0073294753434587,0.258090038360941,-0.38304874907968467,2.2938137604396194
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_01/03-01-05-02-02-02-01.wav,angry,Actor_01,1.6015721203473632,-2.0357289170601374,-0.7831383007339254,-1.462217306600688,-0.42697517647435934,-1.012724770584426,-0.8528236909077564,-0.6154015149086272,-2.309380625427325,0.14382178108721413,-1.6721877478319211,-0.9295939603916941,-1.1648807825014889,1.4724084633192702,1.2715681318067458,2.1679498149923644
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_02/03-01-05-01-01-01-02.wav,angry,Actor_02,-0.2679291624087987,-0.09798140320584645,-0.36602158888525765,-0.021215042270239105,-0.9053085504161006,0.5470822040737793,-0.4865935060220726,0.3259958256408886,-0.48633062590205406,0.0680943372798867,-0.3787460105894822,-0.5790489143139204,0.14421959313778615,0.38086030443811075,-0.9924280643698945,0.09171726609696204
/Users/nishchalpokhrel/Documents/project/thesis_code/data/processed/angry/Actor_02/03-01-05-01-01-02-02.wav,angry,Actor_02,-0.09223963863828585,-0.4132575745842101,-0.5524550831729748,-0.050477224847508696,-1.17054409842314,0.6852701465359862,-0.7294096222165362,0.6707392003597805,-0.45496671269232514,0.22273183249590964,-0.18034178022182756,-0.6021171571107495,0.024627842142688847,0.35421188648865265,-0.9912997794634032,0.5731871227248496
